0.793750,-2.004647
0.796875,-1.998462
0.800000,-1.992286
0.803125,-1.986119
0.806250,-1.979962
0.809375,-1.973814
0.812500,-1.967676
0.815625,-1.961547
0.818750,-1.955427
0.821875,-1.949318
0.825000,-1.943219
0.828125,-1.937129
0.831250,-1.931050
0.834375,-1.924981
0.837500,-1.918922
0.840625,-1.912874
0.843750,-1.906836
0.846875,-1.900809
0.850000,-1.894792
0.853125,-1.888786
0.856250,-1.882791
0.859375,-1.876807
0.862500,-1.870834
0.865625,-1.864872
0.868750,-1.858922
0.871875,-1.852982
0.875000,-1.847054
0.878125,-1.841137
0.881250,-1.835232
0.884375,-1.829339
0.887500,-1.823457
0.890625,-1.817587
0.893750,-1.811728
0.896875,-1.805882
0.900000,-1.800047
0.903125,-1.794225
0.906250,-1.788415
0.909375,-1.782616
0.912500,-1.776830
0.915625,-1.771057
0.918750,-1.765295
0.921875,-1.759546
0.925000,-1.753810
0.928125,-1.748086
0.931250,-1.742374
0.934375,-1.736676
0.937500,-1.730990
0.940625,-1.725316
0.943750,-1.719656
0.946875,-1.714008
0.950000,-1.708374
0.953125,-1.702752
0.956250,-1.697143
0.959375,-1.691548
0.962500,-1.685965
0.965625,-1.680396
0.968750,-1.674840
0.971875,-1.669297
0.975000,-1.663768
0.978125,-1.658251
0.981250,-1.652749
0.984375,-1.647259
0.987500,-1.641783
0.990625,-1.636321
0.993750,-1.630872
0.996875,-1.625437
